省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
江苏省,无锡市,崇安区,大东方,无锡商业大厦大东方股份有限公司,百货零售,645197,27640,4.30%,大东方(600327),,江苏省无锡市中山路343号,江苏省无锡市中山路343号,www.eastall.com,2002-6-25
江苏省,苏州市,常熟市,通润装备,江苏通润装备科技股份有限公司,耐用消费品,89286,9669,10.80%,通润装备(002150),,江苏省常熟市海虞镇周行通港工业开发区,江苏省常熟市海虞镇周行通港工业开发区,www.tongrunindustries.com,2007-8-10
江苏省,苏州市,常熟市,常铝股份,江苏常铝铝业股份有限公司,铝业,287849,12358,4.30%,常铝股份(002160),,江苏省常熟市白茆镇西,江苏省常熟市白茆镇西,www.alcha.com,2007-8-21
江苏省,苏州市,常熟市,中利集团,江苏中利集团股份有限公司,电子电气组件与设备,1164049,5711,0.50%,中利集团(002309),,江苏省常熟东南经济开发区,江苏省常熟东南经济开发区常昆线8号,www.zhongli.com,2009-11-27
江苏省,苏州市,常熟市,亿通科技,江苏亿通高科技股份有限公司,通讯设备,11795,367,3.10%,亿通科技(300211),,江苏省常熟市通林路28号,江苏省常熟市通林路28号,www.yitong-group.com,2011-5-5
江苏省,苏州市,常熟市,天银机电,常熟市天银机电股份有限公司,电子电气组件与设备,57375,16208,28.20%,天银机电(300342),,江苏省苏州市常熟碧溪新区迎宾路8号,江苏省苏州市常熟碧溪新区迎宾路8号,www.tyjd.cc,2012-7-26
江苏省,苏州市,常熟市,瑞特股份,常熟瑞特电气股份有限公司,商用运载工具与车辆,32401,9994,30.80%,瑞特股份(300600),,江苏省常熟市虞山镇高新技术产业园青岛路2号,江苏省常熟市虞山镇高新技术产业园青岛路2号,www.cn-ruite.com,2017-1-25
江苏省,苏州市,常熟市,常熟银行,江苏常熟农村商业银行股份有限公司,金融服务业,361877,120315,33.20%,常熟银行(601128),,江苏省常熟市新世纪大道58号,江苏省常熟市新世纪大道58号,www.csrcbank.com,2016-9-30
江苏省,苏州市,常熟市,风范股份,常熟风范电力设备股份有限公司,建材与构件,174603,18504,10.60%,风范股份(601700),,江苏省常熟市尚湖镇工业集中区西区人民南路8号,江苏省常熟市尚湖镇工业集中区西区人民南路8号,www.cstower.cn,2011-1-18
江苏省,苏州市,常熟市,常熟汽饰,常熟市汽车饰件股份有限公司,汽车与零配件（II）,89453,17354,19.40%,常熟汽饰(603035),,江苏省苏州市常熟市海虞北路288号,江苏省苏州市常熟市海虞北路288号,www.caip.com.cn,2017-1-5
江苏省,苏州市,常熟市,中来股份,苏州中来光伏新材股份有限公司,电子电气组件与设备,260058,24189,9.30%,中来股份(300393),,江苏省常熟市沙家浜镇常昆工业园区青年路,江苏省常熟市沙家浜镇常昆工业园区青年路,www.jolywood.cn,2014-9-12
江苏省,无锡市,滨湖区,航发控制,中国航发动力控制股份有限公司,航空航天,184451,19799,10.70%,航发控制(000738),,江苏省无锡市滨湖区刘闾路33号,江苏省无锡市梁溪路792号,www.aaec.com.cn,1997-6-26
江苏省,无锡市,滨湖区,天奇股份,天奇自动化工程股份有限公司,工业机械,173881,11384,6.50%,天奇股份(002009),,江苏省无锡市惠山区洛社镇洛藕路288号,江苏省无锡市滨湖区环湖路287号,www.chinaconveyor.com,2004-6-29
江苏省,无锡市,滨湖区,华东重机,无锡华东重型机械股份有限公司,工业机械,315081,5211,1.70%,华东重机(002685),,江苏省无锡市滨湖经济技术开发区华苑路12号,江苏省无锡市滨湖经济技术开发区高浪东路508号,www.hdhm.com,2012-6-12
江苏省,无锡市,滨湖区,江阴银行,江苏江阴农村商业银行股份有限公司,银行业（IV）,177531,44837,25.30%,江阴银行(002807),,江苏省江阴市澄江中路1号,江苏省江阴市长江路203号,www.jybank.com.cn,2016-9-2
江苏省,无锡市,滨湖区,智能自控,无锡智能自控工程股份有限公司,电子电气组件与设备,22631,4115,18.20%,智能自控(002877),,江苏省无锡市锡达路258号,江苏省无锡市锡达路258号,www.wuxismart.com,2017-6-5
江苏省,无锡市,滨湖区,中设股份,江苏中设集团股份有限公司,建筑施工,16630,4102,24.70%,中设股份(002883),,江苏省无锡市滨湖区锦溪路100号,江苏省无锡市滨湖区锦溪路100号,www.jszs-group.com,2017-6-20
江苏省,无锡市,滨湖区,和晶科技,无锡和晶科技股份有限公司,电子电气组件与设备,106877,10909,10.20%,和晶科技(300279),,江苏省无锡新区长江东路177号,江苏省无锡新区长江东路177号,www.hodgen-china.com,2011-12-29
江苏省,无锡市,滨湖区,雪浪环境,无锡雪浪环境科技股份有限公司,工业机械,57129,6253,10.90%,雪浪环境(300385),,江苏省无锡市滨湖区太湖街道双新经济园,江苏省无锡市滨湖区蠡湖大道2020号,www.cecm.com.cn,2014-6-26
江苏省,无锡市,滨湖区,先导智能,无锡先导智能装备股份有限公司,工业机械,104791,30661,29.30%,先导智能(300450),,江苏省无锡国家高新技术产业开发区新锡路20号,江苏省无锡国家高新技术产业开发区新锡路20号,www.leadchina.cn,2015-5-18
江苏省,无锡市,滨湖区,美尚生态,美尚生态景观股份有限公司,综合公共事业,123160,18316,14.90%,美尚生态(300495),,江苏省无锡市无锡（太湖）国际科技园大学科技园清源路兴业楼A栋518号,江苏省无锡市滨湖区山水城科教软件园B区3号楼,www.misho.com.cn,2015-12-22
江苏省,无锡市,滨湖区,路通视信,无锡路通视信网络股份有限公司,计算机硬件,26437,2728,10.30%,路通视信(300555),,江苏省无锡市滨湖区五三零大厦1号十八层1802室,江苏省无锡市滨湖区胡埭工业园陆藕东路182号,www.lootom.com,2016-10-18
江苏省,无锡市,滨湖区,贝斯特,无锡贝斯特精机股份有限公司,汽车零配件（IV）,48978,11483,23.40%,贝斯特(300580),,江苏省无锡市鸿桥路801-2702,江苏省无锡市滨湖区胡埭镇合欢西路18号,www.wuxibest.com,2017-1-11
江苏省,无锡市,滨湖区,隆盛科技,无锡隆盛科技股份有限公司,汽车零配件（IV）,11693,1220,10.40%,隆盛科技(300680),,江苏省无锡新区城南路231-3号,江苏省无锡新区城南路231-3号,www.china-lsh.com,2017-7-25
江苏省,无锡市,滨湖区,华光股份,无锡华光锅炉股份有限公司,工业机械,373052,36469,9.80%,华光股份(600475),,江苏省无锡市城南路3号,江苏省无锡市城南路3号,www.wxboiler.com,2003-7-21
江苏省,无锡市,滨湖区,无锡银行,无锡农村商业银行股份有限公司,金融服务业,214012,96279,45.00%,无锡银行(600908),,江苏省无锡市金融二街9号,江苏省无锡市金融二街9号,www.wrcb.com.cn,2016-9-23
江苏省,无锡市,滨湖区,宏盛股份,无锡宏盛换热器制造股份有限公司,电子电气组件与设备,25817,2350,9.10%,宏盛股份(603090),,江苏省无锡市滨湖区马山南堤路66号,江苏省无锡市滨湖区马山南堤路66号,www.hs-exchanger.com,2016-8-31
江苏省,无锡市,滨湖区,信捷电气,无锡信捷电气股份有限公司,电子电气组件与设备,33897,10768,31.80%,信捷电气(603416),,江苏省无锡市滨湖区胡埭工业园北区刘塘路9号,江苏省无锡市滨湖区胡埭工业园北区刘塘路9号,www.xinje.com,2016-12-21
江苏省,无锡市,滨湖区,中电电机,中电电机股份有限公司,电子电气组件与设备,20864,2855,13.70%,中电电机(603988),,江苏省无锡市高浪东路777号,江苏省无锡市高浪东路777号,www.sec-motor.com,2014-11-4
江苏省,扬州市,宝应县,晨化股份,扬州晨化新材料股份有限公司,特种化工品,51325,6547,12.80%,晨化股份(300610),,江苏省宝应县曹甸镇镇中路231号,江苏省宝应县曹甸镇镇中路231号,www. yzch.cc,2017-2-13
江苏省,扬州市,宝应县,宝胜股份,宝胜科技创新股份有限公司,电子电气组件与设备,1289429,11875,0.90%,宝胜股份(600973),,江苏省宝应县安宜镇苏中路1号,江苏省宝应县安宜镇苏中路1号,www.baoshengcable.com,2004-8-2
江苏省,南京市,白下区,南京银行,南京银行股份有限公司,银行业（IV）,1856711,918551,49.50%,南京银行(601009),,江苏省南京市中山路288号,江苏省南京市白下区淮海路50号,www.njcb.com.cn,2007-7-19
江苏省,南京市,白下区,设计股份,江苏省交通规划设计院股份有限公司,建筑施工,161454,20979,13.00%,中设集团(603018),,江苏省南京市秦淮区紫云大道9号,江苏省南京市白下区中山南路342号,www.jsjty.com,2014-10-13
江苏省,无锡市,无锡市,太极实业,无锡市太极实业股份有限公司,电子电气组件与设备,830439,45131,5.40%,太极实业(600667),,江苏省无锡市下甸桥南堍,江苏省无锡市下甸桥南堍,www.wxtj.com,1993-7-28
江苏省,宿迁市,宿迁市,双星新材,江苏双星彩塑新材料股份有限公司,特种化工品,206601,12994,6.30%,双星新材(002585),,江苏省宿迁市宿豫区彩塑工业园区井头街1号,江苏省宿迁市宿豫区彩塑工业园区井头街1号,"""www.cpp.com.cn","www.shuangxingcaisu.com""",2011-6-2
